"Season","League","Player","Team","Age","Position","Goal-Scoring","Attack","Possession","Defense","Physical","Goalkeeping","PosRank","Grade"
"2024/25","Liga 3","Hélder Pedro","Amarante",31,"MF",71.34,74.01,24.66,39.66,63.79,0,38,"C"
"2024/25","Liga 3","Vasco Braga","Fafe",31,"MF",75.43,65.27,79.31,28.74,31.03,0,15,"B"
"2024/25","Liga 3","Diego Rodrigues","Sporting Braga II",19,"MF",63.79,66.5,48.45,55.32,83.62,0,13,"B"
"2024/25","Liga 3","M. Sako","Vilaverdense",23,"MF",45.69,36.45,61.72,32.76,32.41,0,48,"D"
"2024/25","Liga 3","Renato Soares","Lusitania FC Lourosa",26,"MF",80.17,78.57,37.07,36.93,48.28,0,27,"C"
"2024/25","Liga 3","Mairlon Oliveira","Oliveira Hospital",19,"MF",59.48,37.32,54.66,67.1,46.55,0,24,"C"
"2024/25","Liga 3","Tomás Silva","Oliveira Hospital",21,"MF",71.55,85.47,52.59,55.89,88.45,0,4,"S"
"2024/25","Liga 3","Rúben Marques","Atlético CP",30,"MF",59.05,45.81,76.9,58.19,53.1,0,9,"A"
"2024/25","Liga 3","Marco Grilo","União Santarém",31,"MF",43.97,43.1,70.69,59.34,42.41,0,14,"B"
"2024/25","Liga 3","Cuca","CF Os Belenenses",34,"MF",51.29,36.33,48.1,31.32,36.55,0,56,"E"
"2024/25","Liga 3","Diogo Paulo","CF Os Belenenses",23,"MF",47.84,49.88,84.66,60.2,51.9,0,5,"A"
"2024/25","Liga 3","Rúben Oliveira","Varzim",30,"MF",56.03,61.7,50.17,54.6,42.59,0,20,"B"
"2024/25","Liga 3","David Brás","Oliveira Hospital",30,"MF",42.46,51.35,53.28,50.29,44.66,0,26,"C"
"2024/25","Liga 3","F. Okoli","Amarante",27,"MF",35.78,26.35,43.79,64.22,37.93,0,45,"D"
"2024/25","Liga 3","Henrique Arreiol","Sporting CP II",19,"MF",33.19,39.53,67.59,18.1,38.45,0,50,"E"
"2024/25","Liga 3","Guilherme Barbosa","Sporting Braga II",19,"MF",32.11,22.78,34.83,59.91,36.03,0,54,"E"
"2024/25","Liga 3","Yanis Rocha","Sporting Braga II",20,"MF",32.54,50.37,24.14,60.2,78.62,0,40,"D"
"2024/25","Liga 3","Legatheaux","Lusitânia",23,"MF",18.32,26.6,42.24,68.25,40.34,0,41,"D"
"2024/25","Liga 3","Afonso Valente","1º Dezembro",24,"MF",36.42,42,75.69,73.56,51.38,0,7,"A"
"2024/25","Liga 3","Rodrigo Guedes","Amarante",24,"MF",22.2,36.21,44.14,51.58,45.69,0,47,"D"
"2024/25","Liga 3","Nico","Vilaverdense",24,"MF",51.51,75.12,22.41,40.37,69.14,0,39,"C"
"2024/25","Liga 3","Bavikson Biai","Lusitânia",24,"MF",16.16,11.33,63.97,72.99,43.79,0,35,"C"
"2024/25","Liga 3","Tomás Azevedo","Lusitânia",24,"MF",25,47.04,54.48,73.56,57.93,0,10,"B"
"2024/25","Liga 3","Lucas Henrique","Académica",24,"MF",56.25,63.18,43.1,37.5,50,0,36,"C"
"2024/25","Liga 3","L. Salgado","Sporting Covilhã",24,"MF",42.24,51.72,34.48,60.34,69.66,0,31,"C"
"2024/25","Liga 3","Hugo Alves","Vilaverdense",25,"MF",39.66,57.02,45.17,59.63,70.17,0,22,"B"
"2024/25","Liga 3","J. Sinisterra","Anadia",25,"MF",43.75,46.31,37.59,66.38,49.48,0,30,"C"
"2024/25","Liga 3","M. Silva","Trofense",25,"MF",30.6,41.01,63.28,69.11,56.9,0,12,"B"
"2024/25","Liga 3","O. Diagne","Trofense",26,"MF",31.25,37.56,24.31,53.3,43.79,0,55,"E"
"2024/25","Liga 3","David Teles","Anadia",26,"MF",45.47,55.54,76.9,38.79,48.97,0,18,"B"
"2024/25","Liga 3","Paulo Lima","São João Ver",26,"MF",42.03,41.87,40.69,69.97,47.59,0,28,"C"
"2024/25","Liga 3","Filipe Maio","Sporting Covilhã",26,"MF",25,43.6,36.9,42.39,54.48,0,49,"E"
"2024/25","Liga 3","Henrique Martins","Lusitania FC Lourosa",27,"MF",21.77,18.97,70.34,80.17,33.79,0,19,"B"
"2024/25","Liga 3","Xavi Fernandes","CF Os Belenenses",27,"MF",54.96,66.75,22.93,27.44,67.76,0,52,"E"
"2024/25","Liga 3","Tiago Santos","1º Dezembro",27,"MF",22.63,26.23,34.14,57.18,45,0,53,"E"
"2024/25","Liga 3","Vítor Pisco","Sanjoanense",28,"MF",39.87,47.04,57.24,32.18,52.07,0,44,"D"
"2024/25","Liga 3","Diogo Pereira","Lusitania FC Lourosa",29,"MF",47.2,58.87,62.93,43.97,56.9,0,21,"B"
"2024/25","Liga 3","Y. Valencia","Caldas",30,"MF",28.02,24.38,46.03,75.57,44.66,0,34,"C"
"2024/25","Liga 3","Filipe Cardoso","Fafe",30,"MF",41.16,33.87,53.45,65.8,36.9,0,29,"C"
"2024/25","Liga 3","Hélio Cruz","Atlético CP",31,"MF",17.46,24.51,40.52,36.93,42.59,0,57,"F"
"2024/25","Liga 3","Tiago Morgado","CF Os Belenenses",31,"MF",24.14,51.72,60.52,57.47,61.55,0,17,"B"
"2024/25","Liga 3","N. Obiora","Académica",33,"MF",30.39,18.1,26.72,54.6,19.83,0,58,"F"
"2024/25","Liga 3","Rúben Neves","Sanjoanense",34,"MF",20.04,46.55,78.79,40.37,75,0,23,"B"
"2024/25","Liga 3","Fábio Pacheco","Varzim",36,"MF",20.91,21.55,63.45,94.25,46.9,0,8,"A"
"2024/25","Liga 3","Elias Franco","Atlético CP",29,"AM & W",96.15,53.3,30.51,51.07,45.38,0,27,"D"
"2024/25","Liga 3","João Vasco","Lusitania FC Lourosa",30,"AM & W",89.1,44.14,17.95,55.98,27.69,0,34,"E"
"2024/25","Liga 3","David Rebelo","São João Ver",22,"AM & W",68.59,59.52,72.05,59.62,62.31,0,6,"B"
"2024/25","Liga 3","Pedro Jesus","1º Dezembro",22,"AM & W",68.27,39.01,70,54.27,52.82,0,20,"C"
"2024/25","Liga 3","Jota Pereira","Sanjoanense",22,"AM & W",69.23,78.39,51.54,30.77,71.54,0,14,"C"
"2024/25","Liga 3","Kauan Kelvin","Sporting Braga II",20,"AM & W",65.71,55.68,78.46,60.47,53.08,0,3,"B"
"2024/25","Liga 3","Rui Batalha","1º Dezembro",28,"AM & W",74.68,50,38.72,20.51,30.51,0,36,"F"
"2024/25","Liga 3","João Couto","Sanjoanense",23,"AM & W",83.33,86.63,57.44,74.79,85.9,0,1,"S"
"2024/25","Liga 3","Pedro Do Rio","Lusitânia",24,"AM & W",63.46,37.55,52.56,31.62,40,0,32,"E"
"2024/25","Liga 3","E. Ayiah","Trofense",25,"AM & W",77.56,61.72,28.72,41.88,39.49,0,26,"D"
"2024/25","Liga 3","Adílio Varela","Oliveira Hospital",28,"AM & W",62.82,41.76,35.13,22.44,24.62,0,39,"F"
"2024/25","Liga 3","Midana Sambú","CF Os Belenenses",26,"AM & W",71.15,60.81,45.13,42.95,47.18,0,23,"C"
"2024/25","Liga 3","Carlos Daniel","Trofense",23,"AM & W",53.53,39.01,41.28,52.56,33.33,0,28,"E"
"2024/25","Liga 3","A. Ba-Sy","Académica",23,"AM & W",84.29,84.98,26.92,46.37,67.69,0,15,"C"
"2024/25","Liga 3","Picas","Fafe",24,"AM & W",73.08,79.85,60.51,45.94,64.87,0,4,"B"
"2024/25","Liga 3","Rafa Pinto","Caldas",26,"AM & W",49.36,57.51,60.26,57.91,45.13,0,9,"B"
"2024/25","Liga 3","Faissal Zangré","Amarante",28,"AM & W",44.23,31.14,40.26,38.25,40,0,37,"F"
"2024/25","Liga 3","Daniel","São João Ver",27,"AM & W",56.09,47.8,41.79,81.62,51.28,0,12,"C"
"2024/25","Liga 3","Chico Sousa","Amarante",28,"AM & W",32.37,32.23,46.15,55.56,36.15,0,29,"E"
"2024/25","Liga 3","Ricardo Rei","Sporting Braga II",22,"AM & W",62.18,65.2,55.38,56.84,71.54,0,8,"B"
"2024/25","Liga 3","Kiko Félix","Sanjoanense",22,"AM & W",35.9,32.23,58.97,63.46,47.69,0,24,"D"
"2024/25","Liga 3","Diogo Balau","União Santarém",25,"AM & W",58.33,74.91,46.15,65.38,77.69,0,5,"B"
"2024/25","Liga 3","Mauro Couto","Sporting CP II",19,"AM & W",38.46,44.51,90,64.32,50.26,0,2,"B"
"2024/25","Liga 3","Pedro Matos","Fafe",28,"AM & W",65.71,60.44,55.38,40.81,55.9,0,18,"C"
"2024/25","Liga 3","Diogo Leitão","CF Os Belenenses",26,"AM & W",45.51,41.94,56.92,62.39,34.36,0,22,"C"
"2024/25","Liga 3","Edson Farias","Fafe",33,"AM & W",53.85,67.4,54.36,62.39,56.67,0,7,"B"
"2024/25","Liga 3","Juninho","União Santarém",24,"AM & W",31.73,32.05,33.85,66.03,43.85,0,31,"E"
"2024/25","Liga 3","João Vasconcelos","Sporting Braga II",20,"AM & W",29.17,55.68,65.38,36.54,66.92,0,21,"C"
"2024/25","Liga 3","Moisés Conceição","Anadia",24,"AM & W",51.92,66.67,8.97,32.26,50.51,0,35,"E"
"2024/25","Liga 3","Joãozinho","Atlético CP",28,"AM & W",19.23,46.34,66.92,48.29,60.77,0,17,"C"
"2024/25","Liga 3","A. Katty","Amarante",25,"AM & W",26.28,55.13,45.9,68.38,73.33,0,11,"C"
"2024/25","Liga 3","Á. Gomes","Varzim",24,"AM & W",37.82,58.79,54.62,52.14,84.1,0,16,"C"
"2024/25","Liga 3","Erivaldo","Anadia",31,"AM & W",34.29,26.56,42.31,55.34,31.28,0,33,"E"
"2024/25","Liga 3","Duarte Duarte","Trofense",37,"AM & W",23.72,54.03,52.82,51.5,65.38,0,19,"C"
"2024/25","Liga 3","Bernardo Fortunato","São João Ver",24,"AM & W",14.74,9.16,80.51,71.58,33.33,0,25,"D"
"2024/25","Liga 3","Caleb","Atlético CP",32,"AM & W",20.83,33.88,84.87,56.84,38.46,0,13,"C"
"2024/25","Liga 3","João Rego","Vilaverdense",22,"AM & W",3.85,25.27,50.26,59.83,43.08,0,30,"E"
"2024/25","Liga 3","Dener","1º Dezembro",25,"AM & W",41.03,50.73,28.97,18.16,42.31,0,38,"F"
"2024/25","Liga 3","Avto","Lusitania FC Lourosa",33,"AM & W",22.44,58.06,72.05,42.95,53.59,0,10,"C"
"2024/25","Liga 3","Yan Maranhão","Anadia",22,"CF",76.83,41.29,42.44,39.02,20.49,0,35,"E"
"2024/25","Liga 3","M. Moshood","Varzim",21,"CF",89.63,64.98,39.27,79.88,52.2,0,5,"B"
"2024/25","Liga 3","Tiago Leite","Fafe",24,"CF",91.16,57.49,45.85,39.63,29.51,0,23,"C"
"2024/25","Liga 3","Rúben Fonseca","Sanjoanense",25,"CF",80.79,40.59,36.83,28.46,9.51,0,38,"F"
"2024/25","Liga 3","Rafael Nel","Sporting CP II",20,"CF",85.98,67.94,54.88,6.91,42.44,0,24,"D"
"2024/25","Liga 3","João Victor","São João Ver",25,"CF",89.63,59.93,42.68,51.02,38.29,0,16,"C"
"2024/25","Liga 3","Guilherme Neiva","Oliveira Hospital",24,"CF",61.59,52.79,67.56,65.85,57.56,0,9,"B"
"2024/25","Liga 3","Nicolás Souza","Atlético CP",24,"CF",85.37,72.3,49.51,42.28,62.93,0,12,"B"
"2024/25","Liga 3","Afonso Moreira","Sporting CP II",20,"CF",70.73,82.58,79.76,58.13,84.39,0,1,"S"
"2024/25","Liga 3","Ivanildo Nhaga","Varzim",28,"CF",76.83,55.92,51.95,48.37,54.63,0,19,"C"
"2024/25","Liga 3","Rodrigo Macedo","Sporting Braga II",21,"CF",72.87,64.63,28.54,47.76,42.44,0,21,"C"
"2024/25","Liga 3","Lucas Duarte","Sporting Covilhã",24,"CF",74.09,64.81,51.22,57.72,55.61,0,10,"B"
"2024/25","Liga 3","Balelo","Caldas",23,"CF",69.51,60.98,45.85,19.92,40.98,0,29,"D"
"2024/25","Liga 3","Rodrigo Pereira","CF Os Belenenses",22,"CF",62.2,31.53,33.17,44.92,21.46,0,39,"F"
"2024/25","Liga 3","Pedro Clemente","1º Dezembro",22,"CF",60.06,42.51,26.34,40.45,45.61,0,37,"E"
"2024/25","Liga 3","Celso Sidney","Lusitânia",24,"CF",46.04,48.78,64.88,58.94,62.2,0,13,"C"
"2024/25","Liga 3","Diogo Grácio","Oliveira Hospital",25,"CF",65.85,51.92,30.98,61.18,39.51,0,26,"D"
"2024/25","Liga 3","Miguel Velosa","Caldas",25,"CF",52.44,62.37,36.34,45.53,61.95,0,20,"C"
"2024/25","Liga 3","C. Triana","CF Os Belenenses",27,"CF",67.68,56.1,56.1,77.03,45.12,0,7,"B"
"2024/25","Liga 3","H. Ekanga Ondoa","CF Os Belenenses",22,"CF",41.77,55.57,44.88,24.8,55.12,0,31,"D"
"2024/25","Liga 3","Gustavo França","União Santarém",22,"CF",47.87,60.28,44.15,55.49,46.83,0,15,"C"
"2024/25","Liga 3","Leandro Alves","União Santarém",26,"CF",26.22,53.83,83.41,60.98,68.78,0,3,"B"
"2024/25","Liga 3","Nuno Barbosa","Trofense",24,"CF",45.12,22.47,40.98,44.31,16.1,0,41,"F"
"2024/25","Liga 3","Daniel Carvalho","Anadia",21,"CF",28.35,52.09,76.59,31.5,61.95,0,18,"C"
"2024/25","Liga 3","João Pedro","Vilaverdense",22,"CF",49.09,20.21,14.39,82.52,31.22,0,40,"F"
"2024/25","Liga 3","Luís Gomes","Sporting CP II",21,"CF",32.62,35.89,58.78,65.85,53.41,0,25,"D"
"2024/25","Liga 3","Neemias","Vilaverdense",25,"CF",39.94,53.48,33.66,47.76,68.29,0,28,"D"
"2024/25","Liga 3","K. Hachadi","Académica",27,"CF",61.89,56.62,55.61,34.35,41.22,0,22,"C"
"2024/25","Liga 3","David Silva","Atlético CP",30,"CF",35.67,28.4,57.8,44.72,38.29,0,36,"E"
"2024/25","Liga 3","Miguel Barandas","Atlético CP",25,"CF",41.46,70.38,70.73,53.05,69.27,0,2,"A"
"2024/25","Liga 3","Leandro Tipote","Anadia",26,"CF",28.05,59.93,57.07,43.9,62.93,0,14,"C"
"2024/25","Liga 3","Manuel Mendonça","Sporting CP II",20,"CF",23.17,60.45,69.27,54.88,70.49,0,8,"B"
"2024/25","Liga 3","Yan Said","Sporting Braga II",22,"CF",25,34.49,71.71,72.36,69.76,0,17,"C"
"2024/25","Liga 3","Eduardo Souza","Oliveira Hospital",24,"CF",30.18,49.13,66.83,81.5,60,0,6,"B"
"2024/25","Liga 3","Ká Semedo","Amarante",30,"CF",24.39,24.91,60.24,65.04,41.22,0,32,"D"
"2024/25","Liga 3","G. Zakpa","Lusitania FC Lourosa",32,"CF",34.15,36.59,49.02,45.12,59.02,0,34,"E"
"2024/25","Liga 3","Gabriel Morais","Académica",23,"CF",25,36.59,35.37,59.55,53.17,0,33,"E"
"2024/25","Liga 3","Dinho","Amarante",25,"CF",20.43,56.27,26.34,43.29,56.59,0,30,"D"
"2024/25","Liga 3","Y. Agbaoye","Vilaverdense",26,"CF",9.15,36.24,57.32,61.38,62.2,0,27,"D"
"2024/25","Liga 3","Miguel Pereira","Lusitania FC Lourosa",26,"CF",23.78,55.4,70.73,56.3,68.29,0,11,"B"
"2024/25","Liga 3","Paulo Campos","Sporting Covilhã",25,"CF",27.44,61.32,70.98,58.33,79.02,0,4,"B"
"2024/25","Liga 3","Diego Callai","Sporting CP II",20,"GK",0,0,0,0,0,69.7,4,"A"
"2024/25","Liga 3","João Carvalho","Sporting Braga II",21,"GK",0,0,0,0,0,77.65,1,"S"
"2024/25","Liga 3","Rafa","Sporting Covilhã",21,"GK",0,0,0,0,0,43.18,14,"D"
"2024/25","Liga 3","João Monteiro","Lusitânia",23,"GK",0,0,0,0,0,52.27,9,"C"
"2024/25","Liga 3","Diogo Figueiredo","Amarante",24,"GK",0,0,0,0,0,73.48,3,"S"
"2024/25","Liga 3","André Duarte","Sanjoanense",25,"GK",0,0,0,0,0,45.08,12,"D"
"2024/25","Liga 3","João Gonçalo","Sporting Covilhã",25,"GK",0,0,0,0,0,35.98,20,"E"
"2024/25","Liga 3","Tiago Martins","Anadia",26,"GK",0,0,0,0,0,39.02,19,"E"
"2024/25","Liga 3","M. Mbaye","Varzim",27,"GK",0,0,0,0,0,74.24,2,"S"
"2024/25","Liga 3","Nuno Silva","Trofense",27,"GK",0,0,0,0,0,60.98,8,"B"
"2024/25","Liga 3","Carlos Alves","Fafe",27,"GK",0,0,0,0,0,42.42,15,"D"
"2024/25","Liga 3","Gustavo Galil","União Santarém",27,"GK",0,0,0,0,0,65.15,7,"A"
"2024/25","Liga 3","David Grilo","CF Os Belenenses",28,"GK",0,0,0,0,0,69.7,5,"A"
"2024/25","Liga 3","Guilherme Oliveira","1º Dezembro",30,"GK",0,0,0,0,0,50.76,10,"C"
"2024/25","Liga 3","Guilherme Cioletti","Lusitania FC Lourosa",31,"GK",0,0,0,0,0,67.42,6,"A"
"2024/25","Liga 3","Raphael Mello","São João Ver",32,"GK",0,0,0,0,0,45.45,11,"D"
"2024/25","Liga 3","Luís Ribeiro","Atlético CP",33,"GK",0,0,0,0,0,40.53,17,"D"
"2024/25","Liga 3","Nuno Hidalgo","União Santarém",33,"GK",0,0,0,0,0,43.94,13,"D"
"2024/25","Liga 3","Cajó","Vilaverdense",35,"GK",0,0,0,0,0,39.39,18,"E"
"2024/25","Liga 3","Luís Paulo","Caldas",35,"GK",0,0,0,0,0,28.03,21,"F"
"2024/25","Liga 3","Marco Pereira","Sanjoanense",38,"GK",0,0,0,0,0,26.89,22,"F"
"2024/25","Liga 3","António Filipe","Académica",40,"GK",0,0,0,0,0,42.05,16,"D"
"2024/25","Liga Revelação U23","D. Lucas","Mafra U23",17,"CB",36.34,41.86,28.6,28.29,50.47,0,42,"F"
"2024/25","Liga Revelação U23","Gonçalo Oliveira","Benfica U23",18,"CB",77.33,60.63,75.35,42.05,38.84,0,17,"C"
"2024/25","Liga Revelação U23","António Vital","Estoril U23",18,"CB",28.2,30.07,55.12,48.84,32.79,0,30,"D"
"2024/25","Liga Revelação U23","Rui Silva","Benfica U23",18,"CB",81.1,74.92,56.98,41.67,62.56,0,19,"C"
"2024/25","Liga Revelação U23","Filipe Azevedo","Rio Ave U23",18,"CB",29.65,48.5,50.93,56.2,76.28,0,22,"C"
"2024/25","Liga Revelação U23","Rafael Mota","Sporting CP U23",18,"CB",51.45,46.18,59.07,39.15,36.05,0,29,"D"
"2024/25","Liga Revelação U23","João Salvador","Sporting Braga U23",19,"CB",45.35,44.68,58.84,62.79,41.63,0,13,"C"
"2024/25","Liga Revelação U23","Guilherme Queda","Torreense U23",19,"CB",47.97,71.93,50.47,42.44,70,0,25,"C"
"2024/25","Liga Revelação U23","Bruno França","Farense U23",19,"CB",40.99,43.02,63.49,57.56,62.79,0,15,"C"
"2024/25","Liga Revelação U23","E. Granziera","Sporting Braga U23",19,"CB",18.9,37.87,61.4,31.01,45.12,0,36,"E"
"2024/25","Liga Revelação U23","D. Inácio","Estrela Amadora U23",19,"CB",18.6,49,60.47,18.8,52.56,0,39,"E"
"2024/25","Liga Revelação U23","Tiago Sampaio","Leixões U23",19,"CB",25.87,26.41,18.37,36.05,21.16,0,43,"F"
"2024/25","Liga Revelação U23","Otávio","Estrela Amadora U23",19,"CB",36.34,33.22,38.37,66.67,45.81,0,26,"C"
"2024/25","Liga Revelação U23","M. Penisga","Mafra U23",19,"CB",84.3,70.6,23.72,52.71,53.72,0,27,"C"
"2024/25","Liga Revelação U23","Marlon Júnior","Sporting CP U23",19,"CB",53.2,45.85,62.09,34.69,40.23,0,34,"D"
"2024/25","Liga Revelação U23","Guilherme Silva","Sporting CP U23",19,"CB",63.95,50.17,42.09,27.52,21.63,0,38,"E"
"2024/25","Liga Revelação U23","Hélio Semedo","Estrela Amadora U23",19,"CB",35.17,35.55,13.02,48.45,52.79,0,40,"E"
"2024/25","Liga Revelação U23","M. Monteiro","Estrela Amadora U23",19,"CB",29.36,43.69,48.14,66.47,58.6,0,14,"C"
"2024/25","Liga Revelação U23","Alvaro Ribeiro","Portimonense U23",19,"CB",76.16,54.98,31.16,61.05,55.81,0,24,"C"
"2024/25","Liga Revelação U23","Moussa Camara","Mafra U23",20,"CB",81.98,64.78,54.42,47.29,55.81,0,21,"C"
"2024/25","Liga Revelação U23","José Sampaio","Vizela U23",20,"CB",79.65,77.08,67.91,84.5,66.28,0,1,"S"
"2024/25","Liga Revelação U23","Diogo Farinha","Estrela Amadora U23",20,"CB",59.88,45.35,46.51,36.63,39.3,0,35,"E"
"2024/25","Liga Revelação U23","Tomás Oliveira","Famalicão U23",20,"CB",56.1,69.1,62.09,52.33,78.37,0,9,"B"
"2024/25","Liga Revelação U23","P. Lanquetin","Estoril U23",20,"CB",61.05,83.55,71.86,55.23,68.37,0,2,"A"
"2024/25","Liga Revelação U23","João Pimenta","Rio Ave U23",20,"CB",49.13,47.84,71.63,45.74,52.33,0,23,"C"
"2024/25","Liga Revelação U23","Matheus Gonçalves","Farense U23",20,"CB",56.1,54.32,75.81,63.37,47.21,0,3,"B"
"2024/25","Liga Revelação U23","Martim Filipe","Estoril U23",20,"CB",27.91,32.23,68.37,39.92,32.33,0,31,"D"
"2024/25","Liga Revelação U23","Bruno França","Farense U23",20,"CB",38.95,39.2,61.16,57.36,60.93,0,20,"C"
"2024/25","Liga Revelação U23","João Alves","Academico Viseu U23",20,"CB",44.48,51.33,74.88,53.88,40.23,0,10,"C"
"2024/25","Liga Revelação U23","Rafael Vilela","Leixões U23",20,"CB",29.36,63.46,33.95,25.97,60.23,0,37,"E"
"2024/25","Liga Revelação U23","Bernardo Antunes","Torreense U23",20,"CB",80.52,64.78,51.86,67.44,66.98,0,5,"B"
"2024/25","Liga Revelação U23","Carlos Ventura","Gil Vicente U23",21,"CB",95.35,70.27,29.77,38.76,54.19,0,33,"D"
"2024/25","Liga Revelação U23","Diogo Grima","Estoril U23",21,"CB",39.53,52.82,41.86,61.63,47.21,0,18,"C"
"2024/25","Liga Revelação U23","Pedro Alpoim","Gil Vicente U23",21,"CB",45.35,59.8,29.07,26.16,69.77,0,41,"E"
"2024/25","Liga Revelação U23","D. Dutra","Leixões U23",21,"CB",76.45,56.64,56.51,70.54,57.44,0,4,"B"
"2024/25","Liga Revelação U23","Kauã Oliveira","Academico Viseu U23",21,"CB",54.94,43.52,59.07,41.47,35.35,0,28,"D"
"2024/25","Liga Revelação U23","Diogo Costa","Gil Vicente U23",21,"CB",25.29,40.37,54.19,68.41,45.35,0,11,"C"
"2024/25","Liga Revelação U23","Tomás Sério","Academico Viseu U23",22,"CB",87.5,63.79,36.51,65.12,50.47,0,12,"C"
"2024/25","Liga Revelação U23","José Müller","Famalicão U23",22,"CB",44.77,30.73,55.58,82.17,43.49,0,6,"B"
"2024/25","Liga Revelação U23","P. Prado","Torreense U23",22,"CB",25.29,43.69,37.44,77.91,69.3,0,8,"B"
"2024/25","Liga Revelação U23","Cauet Werner","Santa Clara U23",22,"CB",45.93,51.99,41.86,43.02,47.44,0,32,"D"
"2024/25","Liga Revelação U23","Ricardo Sousa","Portimonense U23",23,"CB",25.29,23.26,73.26,62.4,34.65,0,16,"C"
"2024/25","Liga Revelação U23","K. Ibouka","Mafra U23",24,"CB",88.95,60.96,46.74,70.35,58.14,0,7,"B"
"2024/25","Liga Revelação U23","Salvador Blopa","Sporting CP U23",17,"FB & WB",90.97,63.29,33.06,49.77,46.67,0,23,"C"
"2024/25","Liga Revelação U23","Filipe Vieira","Portimonense U23",18,"FB & WB",63.89,71.03,44.44,53.47,60.83,0,12,"B"
"2024/25","Liga Revelação U23","Hélder Fernandes","Estrela Amadora U23",18,"FB & WB",82.29,55.95,34.44,24.77,36.67,0,34,"E"
"2024/25","Liga Revelação U23","Pedro Andrade","Estoril U23",18,"FB & WB",26.04,29.56,36.67,65.28,39.72,0,27,"D"
"2024/25","Liga Revelação U23","Rodrigo Guerreiro","Torreense U23",18,"FB & WB",49.31,58.53,56.67,48.61,54.44,0,13,"C"
"2024/25","Liga Revelação U23","Guilherme Peixoto","Benfica U23",18,"FB & WB",81.94,69.84,41.67,59.49,42.22,0,10,"B"
"2024/25","Liga Revelação U23","Luís Fernandes","Sporting Braga U23",18,"FB & WB",22.92,30.56,47.5,39.58,21.94,0,32,"E"
"2024/25","Liga Revelação U23","G. António","Estrela Amadora U23",19,"FB & WB",77.08,58.93,6.94,22.22,46.39,0,36,"F"
"2024/25","Liga Revelação U23","Duarte Furtado","Farense U23",19,"FB & WB",18.75,41.47,49.72,82.41,75,0,6,"B"
"2024/25","Liga Revelação U23","Chadai","Vizela U23",19,"FB & WB",43.75,68.06,41.67,61.34,72.22,0,9,"B"
"2024/25","Liga Revelação U23","Gu Costa","Academico Viseu U23",19,"FB & WB",85.76,61.51,24.44,64.58,43.33,0,18,"C"
"2024/25","Liga Revelação U23","Paulinho","Mafra U23",19,"FB & WB",50.69,40.28,46.11,63.89,25,0,19,"C"
"2024/25","Liga Revelação U23","Gonçalo Barros","Mafra U23",19,"FB & WB",51.04,49.6,53.89,55.79,75,0,15,"C"
"2024/25","Liga Revelação U23","Carlos Amaral","Santa Clara U23",19,"FB & WB",34.03,40.08,26.94,49.77,45.56,0,31,"D"
"2024/25","Liga Revelação U23","Guilherme Barbosa","Sporting Braga U23",19,"FB & WB",20.14,22.62,83.61,28.94,33.61,0,28,"D"
"2024/25","Liga Revelação U23","Rayhan Momade","Sporting CP U23",19,"FB & WB",64.58,59.33,38.61,14.81,35,0,35,"E"
"2024/25","Liga Revelação U23","António Infante","Vizela U23",20,"FB & WB",80.21,69.44,71.94,65.97,47.78,0,2,"S"
"2024/25","Liga Revelação U23","Daniel Marques","Leixões U23",20,"FB & WB",47.22,63.49,42.22,38.19,72.5,0,26,"C"
"2024/25","Liga Revelação U23","Afonso Martins","Portimonense U23",20,"FB & WB",31.25,27.38,56.67,33.8,33.61,0,33,"E"
"2024/25","Liga Revelação U23","Gonçalo Ribeiro","Leixões U23",20,"FB & WB",18.06,31.75,28.33,60.42,36.67,0,29,"D"
"2024/25","Liga Revelação U23","Hélder Silva","Famalicão U23",20,"FB & WB",59.72,49.8,61.67,75.93,65.83,0,5,"A"
"2024/25","Liga Revelação U23","Cláudinho","Mafra U23",20,"FB & WB",82.64,50.99,75.56,39.12,37.22,0,14,"C"
"2024/25","Liga Revelação U23","J. Karseladze","Rio Ave U23",20,"FB & WB",39.93,58.93,78.06,62.96,75.28,0,4,"A"
"2024/25","Liga Revelação U23","Luís Martins","Gil Vicente U23",20,"FB & WB",77.78,70.04,24.17,34.26,57.5,0,30,"D"
"2024/25","Liga Revelação U23","Dudu","Famalicão U23",20,"FB & WB",36.11,50.79,68.61,38.89,51.39,0,21,"C"
"2024/25","Liga Revelação U23","Lucas D'agrella","Farense U23",20,"FB & WB",26.04,36.71,83.33,81.48,65.28,0,3,"S"
"2024/25","Liga Revelação U23","Duarte Furtado","Farense U23",20,"FB & WB",20.49,52.98,47.78,73.15,81.67,0,7,"B"
"2024/25","Liga Revelação U23","Tiago Parente","Estoril U23",21,"FB & WB",68.06,69.44,53.06,49.31,71.67,0,11,"B"
"2024/25","Liga Revelação U23","Tiago Freitas","Academico Viseu U23",21,"FB & WB",70.49,55.56,55.56,35.65,31.11,0,24,"C"
"2024/25","Liga Revelação U23","Sylvestre Costa","Vizela U23",21,"FB & WB",59.03,30.95,68.06,54.4,44.17,0,20,"C"
"2024/25","Liga Revelação U23","Vasco Sousa","Torreense U23",21,"FB & WB",69.44,62.7,50,41.2,41.11,0,22,"C"
"2024/25","Liga Revelação U23","Joaquim Marques","Rio Ave U23",21,"FB & WB",17.36,14.48,68.33,56.71,37.5,0,25,"C"
